,review,yuyong
1046,세수를 해도 얼굴에 각질이 남아있고 화장할때 각질이 자꾸 신경쓰여서 검색하다가 독도토너를 구입했어요. 토너를 솜에 덜어서 닦고 이런걸 첨해봐서 과연 효과가 있을까 이러면서 써봤는데 효과가 있긴 있네요~ 세수하면 바로 솜에 덜어서 꼼꼼히 닦아주고 뒷면으론 남아있는 토너를 흡수하듯이 두드려 줬어요. 유튭에서 이리 하라고 해서... 토너 사용하고 줄어든 용량 보이시져? 저만큼 썼는데 각질이 눈에 띄던게 많이 없어졌고 화장할때도 보이질 않네요!! 다쓰면 재구매 해야겠어요^^,0.3788
1047,몇년째 저의 정착 토너입니다🥰 한겨울 빼고는 나머지 일년 내내 이 토너만 사용해요 ㅎㅎㅎ 이걸 쓴다고 엄청나게 피부가 좋아지는건 아니지만 성분이 워낙 순하기 때문에 예민한 피부가 사용하기에 걱정 없어서 좋아요❤️ 제형은 물 제형입니다 그래서 보습력은 약한 편이에요~ 저는 세안하고 나서 독도토너로 닥토를 한 후 수준크림을 발라주고 있어용 ㅎㅎ 그리고 얼굴에 열이 오르는 날에는 오겹화장솜같이 얇은 화장솜에 토너를 적셔서 스킨팩으로 사용하기에도 좋습니다!! 피부가 예민한 편이라 기능성보다는 성분이 매우 착한 토너를 찾으시는 분들께 추천드려용💕,0.97
1048,항상 재구매하던거라 쓸 말이 없긴한데 그래도 적어볼게요! 원래 여드름이 엄청 잘 나던 건성 피부인데 독도토너로 바꾼 이후로 딴딴한 여드름이 안나기 시작했어요. 그리고 저에게 피부결개선이라는게 뭔지 보여준 제품... 지금은 물론 정말 오래 써온 토너라 피부가 익숙해졌는지 피부결이 엄청나게 개선됐다! 이런 느낌은 없는데 처음 쓰고 한두달동안은 피부가 보들보들해져서 맨날 손으로 만지고 그랬어요... 손으로 만지면 안되긴하지만ㅋㅋ 너무 부드러워서 자꾸 볼에 손이 갔다는... 그 때 알았죠... 아 내 피부에는 이전 토너가 문제였구나...라는걸... 이런 좋은 토너인것도 모르고 그 때 한창 독도토너 처음 나오고 sns홍보가 엄청났을때라 그냥 외면했었는데 그 때 외면한걸 후회할 정도에요. 진짜 너무 좋고 앞으로도 쭉 계속 토너는 독도토너만 재구매할거에요. 정말 강추합니다!!,0.9805
1049,"이거 정말 좋아요!!! 벌써 몇통째 사용 중입니다:) 
 가성비 최고예요!! 
 용량이 많아보여도 솜에 토너 뭍혀서 사용하다보면 금방 사용하게 됩니다!! 다음에도 무조건 재구매할 생각입니다:) 그리고 무엇보다 피부에 자극이 없어서 더 좋아요!! 복합성피부인데 자극이 없어서 몇통째 쓰고 있어요!! 주변에서 추천받아 산것인데 저도 추천하고 있습니다! 여름 겨울 상관없이 닦토용이랑 한번 더 발라서 보습용으로도 사용하기 좋아요! 용량이 많으니까 이렇게 사용해도 넉넉합니다!. 향도 많이 안나서 가장 좋은 것 같아요!! 계절 상관없이 사용 잘 하겠습니다!",0.9703
1050,"건성피부에 민감 예민 온갖 이상한 피부는 다 갖고있어여 
 그래서 화장품도 한가지에 정착을 잘 못하는 편인데 토너만큼은 독도토너에 정착했습니당 한통 다 비우구 재구매에여!!! 이런적 머리털나구 처음이네여ㅋㅋ 처음에 독도토너살때 화x라는 어플에서 보구 순하다고해서 한번 사보자해서 샀는데 큰 자극없어서 꾸준히 써봤구 다니는 피부과 샘한테 독도토너에 대해 여쭤봤더니 샘도 아시더라구여 좋데여 괜찮다며 쓰라고 하시더라구여 피부과전문의샘 말 듣고 또 더 믿음이 가서 쓰고있습니다 전 홍조도 있어서 냉장고에 넣어두고 쓰는데여 시원하니 정말 좋아여 뭐 촉촉하고 기능성토너처럼 그런건 없지만 일단 자극없이 순한 토너에 그 다음 세럼 바르기좋구 뭐 길게 말 안 해두 순한토너찾으시는분은 무조건 사셨음좋겠어여 지금 행사해서 100ml더 주니까 사셔용^^",0.9748
1051,"독도토너 아침 저녁으로 사용하는데 민감성 피부에 잘 맞네요
 화해 어플 확인해보니 성분도 좋아요. 한번 사용해보고 잘 맞아서 계속 재구매해서 사용중이에요. 세안후 피부결을 따라 닦아주면 피부결정리가 잘되어서 로션 흡수도 잘되고 화장해도 잘 받아요. 피지도 덜 올라오는 것 같고 저한테는 정말 자극없고 순한 것 같아요 제형이 물제형이라 금방 사용하는데 대용량 제품이라 오래 사용할수 있어서 좋네요 향은 무향이라 정말 좋아요. 트러블없고 순해서 앞으로도계속 사용할것같아요. 가격이 저렴한편은 아니지만 사용 안해보신 분들 추천드립니다! 인생 토너에요",0.9723
1052,"라운드랩 독도토너 너무 사용해보고 싶었는데 드디어!! 샀습니다~ 예전에 독도 폼클렌저 사용했었는데 순하고 세정력도 괜찮고 사용 후에 피부가 맨들맨들해져서 좋았던 기억이 있어요! 또 이름도 ☆독도☆토너라 브랜드에 대한 왠지 모를 신뢰감도 있어서 이번에 마침 사용하던 토너가 떨어졌길래 갈아탔습니다^^
 
 제형은 완전 물토너구요, 그렇다보니 마무리감은 가볍고 산뜻해요~ 저는 항상 세안 후 닦토를 하기 때문에 여러제품을 사용해봤는데 순하기로는 이 제품이 최고인것 같아요,,
 물론 토너만으로 보습은 채워지지 않지만 어떤 제품처럼 금방 날라가서 얼굴이 당기거나 하지는 않아요! 그래서 피부타입 상관없이 누구나 사용해도 괜찮을 제품이라 생각합니다~~",0.9761
1053,"자극없이 순한 제품 찾다가 사게 된 제품입니당! 
 
 저는 평소에 악건성이구 닦토로 스킨 케어 첫 단계를 하는 
 
 편입니당. 대용량이라 닦토 하기도 편하고 부담 없을 거 
 
 같아서 더 사게 되었습니다! 물론 리뷰도 다들 너무 좋고 
 
 올라이브에서도 좋다는 이야기가 많아서 샀어요 ㅎㅎ 
 
 일단 말한대로 용량이 많아서 솜을 충분히 묻혀 닦아도 
 
 양에 부담이 없고 순하긴 정말 순하더라구요! 
 
 따갑거나 하지도 않고 촉촉함이 느껴지는 제품이였어요! 
 
 악건성이라 닦토 후에 바로 에센스를 발라주지 않으면 당기는
 
 감을 항상 느끼는데 이건 충분히 흡수시켜주고 하니 에센스 
 
 바르기 전까지의 텀에 당김은 전혀 없어서 좋더라구요! 
 
 재구매 의사 있습니다!",0.9511
1054,"온탑쿠폰으로 3만원짜리 제품을 만원이하 금액으로 구매할수있는 기회가 잇다니 (온탑쿠폰으로 2만원 할인받고) 올리브영은 날이 갈수록 탑리뷰어들에게 혜택이 너무 좋아지는거 같아사 좋아요!! 받은쿠폰으로 계속 사용하고 있는데 다떨어져가는 짐승용량 독도토너 500ml를 구매했습니다
 좋은점👍
 독도토너는 양도 정말 혜자스럽지만 아침저녁으로 얼굴 수분감을 줄수있도록 간단팩으로도 화장솜에 적셔 사용할수있다는게 정말 좋고 피부트러블 전혀 없어서 좋아요
 아쉬운점🤣
 복합성과 지성분들에게는 좋은 토너지만 건성분들은
 사용하면 건조함이 생길듯합니다 주의하세요!
 용량이 많다보니 막쓰게되는 점도 잇어요^^;;",0.9729
1055,"대용량이라 팍팍써도 부담없어서 좋아요! 이번 패키지에는 100미리도 함께 들어있어서 여행갈 때 챙기기 좋습니다!
 
 독도토너랑 로션 토리든 이렇게 사용하는데 정말 강추드립니다
 
 독도토너자체가 일단 독도에 후원하는게 마음에 들어 쓰기 시작했습니다 그런데 특히 민감성인 트러블이랑 수부지인 저한테 트러블도 안나는게 순했어요 그래서 믿고 쓸 수 있을 것 같아 주변사람에게도 추천했고 다들 긍정적인 반응이었습니다!!
 
 고민하시는 분들 독도 후원하는 겸 한번 사보는 것도 나쁘지 않을 것 같아요!",0.6561
1056,"동생이 독도스킨을 사용하고 있어서, 마침 스킨이 다 떨어져간다길래 사 줬어요. 가격대비 용량대비 계산해봐도 올리브영이 제일 괜찮은 것 같아서 여기서 주문해줬어요. 2만원이상 무배이니 부담도 덜하구요. 조금 상자가 구겨져서 와서.. 그건 좀 아쉬웠네요.
 개인차는 있겠지만, 많이 자극적이지 않고 조금 순한편이라 오일리한 감을 별로 안 좋아하시는 분들에게는 괜찮을 것 같아요:)",0.2781
1057,"큰것 3통째 구매합니다. 토너는 무향이 제일 좋은거 같아요.
 민감하지 않은 피부라 진정력은 잘 모르겠고,
 건성피부인데 보습력은 적당히 있는 것 같습니다.
 토너 선택할때 산뜻함을 가장 중요하게 생각하는데
 정말 가볍고 마무리감 좋아요!
 겨울에는 두세번 정도 발라주면 촉촉하니 좋은것 같습니다.
 다 써도 토너는 다시 독도토너 구입할 것 같아요~!
 기획상품이 최고입니다 ㅎㅎ",0.9578
1058,"무색 무향의 끈적임 없는 토너🤩
 피부타입
 복합성에 좋아요
 피부고민
 보습에 좋아요
 자극도
 자극없이 순해요
 무색 무향에 성분마저 착한 독도토너😍
 무더운 여름 끈적임도 없네요👍🏻
 워낙 닥토를 사용해서 토너패드같은 제품들도 많이 사용해 봤지만
 끈적임은 조금씩 있었는데🤣
 요 제품은 끈적임 없이 정말 물 같은 느낌이라 더 산뜻하네요💕
 무더운 여름 냉장고에 두고 사용하면 더 좋을것 같아요🤩",0.9796
1059,"트러블개선 피부결 개선이 무엇인지 확실히 알려준 제품
 피부타입
 건성에 좋아요
 피부고민
 진정에 좋아요
 자극도
 자극없이 순해요
 정착했습니다. 드디어 토너 정착했어요!!!
 이전에 용량대비 가격 저렴하고 괜찮다 생각했던 타사 토너만 주구장창 썼었는데 이상하게 딴딴한 여드름들이 볼에 계속 나더라구요ㅠㅠㅠ 크림때문인것같아서 비싸고 좋은 크림 여러개 사서 돌려썼었는데도 여드름이 그대로길래 설마설마하고 토너를 바꿨는데... 진짜 독도토너로 바꾸길 너무 잘한것같아요.
 웬만해선 이렇게 제품 찬양 안하는데 이건 좀 해야될듯요ㅠㅠㅠ 여드름 안나기시작한게 이 토너 쓰고부터였고 더불어서 피부결 개선이라는게 이런 때에 쓰이는 말이구나를 확실히 느끼게 해준 토너에요!!! 피부결이 매끈해졌다는게 눈으로도 보여서 요즘 제 피부 제가 낯설어 계속 만져봐요... 가족이랑 주변인들 다 피부가 너무 좋아졌다고 말하니 효과가 엄청난것같아요... 앞으로 이 토너만 주구장창 재구매할 예정입니다ㅎㅎ",0.9792
1060,"독도는 우리땅 역시
 피부타입
 복합성에 좋아요
 피부고민
 보습에 좋아요
 자극도
 자극없이 순해요
 친구 추천으로 5통째 쓰고 있는 제품이에요! 저는 피부가 복합성이고 아토피가 있는 예민한 피부에요.. 최대한 자극없이 화장솜에 듬뿍 적신상태에서 일차로 토너를 사용해주면 피부가 진정되고 보습이 되는걸 느낄 수 있습니다 ~ 저는 주로 일차로 화장솜에 적신 상태로 피부결을 닦아주고 한번더 적셔서 두드려주고 있어요!!
 
  일주일에 2번씩 넓고 얇은 화장솜에 독도 토너를 충분히 젖을정도로 적시고 5분~ 10분동안 화장솜팩을 해주면 피부 진정에도 좋고 화장도 잘먹어서 너무 좋아요 ~~! 그래서 저처럼 예민하고 여드름성 피부에 적극 추천합니다~~!!",0.9788
1061,"독도 토너 드디어 내 돈 주고 사서 써보네요 ㅋㅋ 말로만 듣고 궁금하기만 했었는데...
 일단 지금 굉장히 피부가 뒤집어진 상태라 예민하고 트러블에 뭘 바를 때 따가운 느낌도 드는 상태인데,,
 일단 처음에 외관상으로 봤을 때는 좀 약간 점성이 있는 제형인가 싶었는데 막상 화장솜에 적셔보니 점성은 없는 편이네요
 맨 손에 덜어서 발라봐도 물제형보다는 약간 점도가 있는 느낌이지만 발랐을 때 끈적이는 느낌은 없었습니다 
 닥토하기에 최적화된 토너 같고 왜 이렇게 극찬하는 지 조금은 이해가 가네요 
 용량도 대용량에 100미리 증정까지 있어서 퍼펙트. 
 화장솜에 묻혀 닦아낼 때 딱히 자극은 없었고 지금 피부가 뒤집힌 상태인데도 따갑거나 민감한 느낌은 없었어요 
 냉장고에 넣어두고 시원하게 써도 좋을 것 같아요
 사계절 내내 쓰기 부담 없어요 여름에도 무겁지 않네요
 무엇보다 디자인 독도 프린팅도 몹시 예뻐요 괜히 기분 좋음 
 무난해서(좋은 의미로) 재구매 의사 있어요",0.9751
1062,"딱 처음 사용하자마자 정말 놀랐던 스킨이에요.
 너무 유명한 스킨이라서 한 번쯤 도전해 볼 법도 했을 텐데,
 피부가 너무 예민하고 기존에 사용하던 제품이 만족스럽기도 하고
 갈아타기가 좀 두려워서 계속 미루고 미루다가
 이번에 드디어 기회가 되어서 처음으로 사용해보았어요.
 
 저는 앞서 말했다시피 피부가 굉장히 민감한 타입이고,
 피부가 확 뒤집어질때는 좁쌀 여드름도 올라오고,
 수분은 부족하지만 유분기가 띄는 수분부족형지성피부에요!
 
 예전에 닥토용으로 어떤 스킨을 잘 못 사용하다가 오히려 피부가 더 예민해지고, 오히려 오돌토돌 민감하게 반응해서 닥토말고 수분 보충용으로만 스킨을 활용했었는데, 미세먼지도 심해지고, 폼클렌징만으로는 정말 깨끗하게 세안이 되는 것 같지도 않고, 폼클렌징을 너무 오래 활용하면 피부가 예민해지고 가끔씩 좁쌀도 올라와서 닥토용 스킨을 다시 찾게 되더라고요. 그러다가 발견한 제품이 이 제품이에요.
 
 구매 후 대략 3주 정도 꾸준히 잘 사용하고 있는데,
 정말 신기한 건 많은 사람들이 후기에서 남겨주었다시피
 꾸준히 사용하다 보니 정말 피부가 부드러워졌고, 정리가 많이 되었어요.
 특히 피부의 거침이 많이 진정되었고요. 유수분 밸런스를 도와주다 보니
 유분기는 줄어들면서 피부 속 수분기는 채워지는 느낌이었습니다.
 무엇보다 닦아주는 용도로 아침저녁 사용하다 보니 피부가 매끄러워지고,
 확실히 좁쌀들이 많이 줄어드는 게 눈에 보이더라고요.
 피부가 한 층 정리되다 보니 이제는 저녁에만 사용해도 다음 날 아침에
 피부를 보면 매끄러워지고 정리된 느낌이 들어요.
 
 끈적끈적한 제형이 아니라 정말 워터리하고 물 같은 제형이라서
 수분이 정말 부족한 건성 분들에게는 부담스러울 수 있어요!
 하지만 저처럼 수분은 부족하지만 유분기가 있는 수부지 타입과,
 지성피부 타입에는 정말 잘 맞을 것 같아요.
 좁쌀 여드름이나, 가끔씩 피부가 거칠고 정리 정돈이 안 된 느낌이 들 때 이 제품 사용해보시면 많은 도움이 될 것 같네요 :)
 순한독도토너 수부지타입",0.9814
1063,"진짜 맨날 꾸준히 쓰고 있는 제품입니다!!!*^^*
 사용후 피부가 촉촉해지고 부드러워 질 느낌이 듭니다!!!!!
 정말 가성비 좋은 제품이라 추천입니다!!:)))
 건성피부",0.0036
1064,친구에게 추천받고 이제야 써본 제품이지만 빠져버려서 대용량으로 구매해서 사용하고 있어요 닦토 제품으로 최고인 것 같아요 잘닦이고 피부에 자극없이 각질을 제거해줘서 따로 각질제거를 자주 안해줘도 부드럽더라구요,0.0045
1065,"날씨가 더워지는 여름이라 그런지 토너 줄어드는 게 아주 눈에 보이네요! 어느 하루는 뚜껑 열어놓고 갔더니만 토너 용량이 확 줄어 있더라구요ㅜㅜ 그래서 대용량 토너 사야지~ 하고 올리브영 방문했습니다! 대용량 토너 제품이 여러가지 나와 있었는데 예전에 독도 토너 사용해보니 상당히 산뜻하고 무겁지 않은 제형이라 마음에 들었었거든요~ 대용량으로 행사하는 것 보고 바로 구매했습니다! 제가 민감성이라 토너도 아무 제품 못 쓰는데, 순한 제품이라 그런지 여드름도 안 나고 좋은 것 같아요! 꾸준이 사용해서 피부 관리 예쁘게 해보셔요~ 대용량이라 부담도 없습니다!
 토너추천 대용량토너 독도토너",0.9682
1066,"진짜 거짓말 안 하고 25통 이상은 사용한 것 같아요
 그만큼 자극도 없고, 각질도 잡아주고, 수분까지 확실하게 잡아주는 좋은 토너 제품이에요ㅜㅜㅜ
 저는 피부가 엄청 예민한 편이어서 성분 좋다는 토너 사용해도 안 맞을 때가 다반사였는데 독도토너 사용하고나서는 한 번도 여드름 난 적두 없고, 자극도 한 번두 느껴본 적 없어요 정말 !!
 독도토너는 필요한 성분만 딱! 들어가 있는 것 같아서 앞으로도 애용할 예정입니다 ㅎㅎㅎ
 닦토도 좋고 7스킨도 좋고 화장솜 이용해서 스킨팩처럼 사용해도 너무 좋아요 진짜
 향은 무향이어서 더 믿음직스럽달까 ㅎㅎㅎ
 저처럼 피부 민감하신 분이나 자극받으신 분들에게 추천드리고 싶은 제품입니다 ㅎ",0.9773
1067,순해요!! 너무 묽지도 점성이 있지도 않아서 복합성인 저에게는 정말 딱이에요!! 다들 독도토너 사용하는 이유를 이제 알았네요ㅠㅠ 솜에 적셔서 화장전에 올려두면 화장도 잘먹고~ 저녁에 토너팩 해두면 진정되는 것 같고 여러방면으로 좋네요 ㅎㅎ대용량으로 사길 잘한것같아요!! 100ml는 회사에 갖다두고~~ 수정화장할때 토너에 적셔서 살짝 누르듯이 닦아내고 화장하면 잘먹어요!!화장을 자꾸 위에 얹으면 답답하고 뜨는데 유분기 올라온 쪽은 닦고 건조한쪽은 수분을 채워줘서 수정화장해도 답답하지않고 오히려 더 촉촉하고 진정되게 해주네요 ㅎㅎ 토너패드도 사서 저녁에 사용해보려구요,0.9807
1068,"독도토너는 제가 어느새 꾸준히 구매하고 있는 기초케어 상품이에요. 저 같은 경우는 피부가 많이 민감한 타입이고, 피부가 확 뒤집어질 때는 좁쌀 여드름도 올라오고 수분은 부족하지만 유분기가 띄는 수분 부족형 지성피부에요.
 
 이 구매까지 독도토너는 총 4통을 사용하고 있는 중인데, 이 전에는 유명한 걸 알고 있으면서도 두려움반 실패반때문에 항상 구매를 망설였던 편이에요. 그러다가 도전정신으로 구매하고 꾸준히 사용하다보니 저한테 너무 잘 맞아서 이번에도 재구매한 상품입니다.
 
 저 같은 경우는 독도토너를 꾸준히 사용하면서 정말 피부가 많이 부드러워지고 정리가 되는 느낌을 받았어요. 특히 피부의 거침이 많이 진정되었고요. 유수분 밸런스를 도와주다 보니 유분기는 줄어들면서 피부 속 수분기는 채워지는 느낌을 받았습니다. 이전에는 이 토너를 닥토용으로 사용했었고, 지금은 닥토 대신 수분 충전용으로 사용하고 있는데 이전 보다 피부가 좋아졌다는 이야기를 하더라고요. (신기했습니다!)
 특히 이 제품을 사용하면서부터 좁쌀들이 많이 줄어드는 게 눈에 보이고요. 피부가 한 층 정리되다 보니 저녁에만 사용해도 다음 날 아침에 피부가 매끄러워지고 정리된 느낌이 듭니다. 끈적끈적한 제형이 아니고 워터리하고 물 같은 제형이라서 수분이 정말 부족한 악건성분들에게는 부담스러울 수 있을 것 같아요. 하지만 저처럼 수분은 부족하지만 유분기가 있는 수부지 타입이신 분들에게는 정말 잘 맞을 것 같아요.
 피부 결을 정리하고 싶으신 분들, 가벼운 토너를 사용하고 싶으신 분들에게 많은 도움이 될 것 같네요 :)
 믿고 구매하는 최애토너 수부지타입",0.9783
1069,"💙피부타입:민감성복합성피부 
 
 💙사게된계기:우연히 사은품으로 받아샘플로 미리 작은통을 사용해봤어요.저는 피부가 예민하다보니 먼저 샘플로 테스트를 해보고 사는편이예요.토너도 당김이 있거나 자극이 느껴지면 바로 안쓰는편인데 요아인 자극없이 순하드라구요 
 남들이 아무리 좋다고 하는 제품도 저에겐 맞지않는경우가 대부분이다보니 독도토너역시 그랬어요 다들좋다고는 하지만 그말들만 듣고만 사기에는 웬지 찜찜했어요 남들이 좋다는 이것저것 삿는데 그냥 그랬거든요 근데 사용후 진짜 좋아서 토너이걸로 계속쓸려고 이번에 용량이큰걸로 구매했답니다",0.9708
1070,"예전 피부 존좋일 시절, 독도토너를 처음 사용했을땐 그저 무난했기에 진가를 알아보지 못했지만 매일밤 화장을 안지우고 자고 세안을 꼼꼼히 하지 않은 저의 자만심으로..^^ 피부가 뒤집어지고 거지가 된 이후 결 정리도 되고 좋은 제품임을 알게되었네요 하하 이런저런 제품에 관심이 많기에 기초 유목민이었던 저는 독도토너를 사용하며 피부가 개선됨을 느꼈디만 다른 기초를 사용하여 피부결이 도로묵이 됨을 느끼면서 다 쓸때까지 허버허버 낭비하다가 기어코 다시 구매하였습니다 피부가 예민하신 여러분 클렌징과 더불어 기초제품 모두 중요하지만 정말 좋은제품 하나 만나면 돈낭비 시간낭비하지말고 정착해서 사용하세요!!!",0.9795
1071,"예민해진 피부에 촉촉함을:)
 
 코로나에 마스크쓰면서 예민해진 피부ㅜㅜ
 건조해진피부에 생기를 주는 제품이네요오~
 촉촉하고 자극없는 순한 토너에요
 올영추천템으로 저도 한번써봤는데요 매끄럽게 묵은각질
 제거해줘서 너무 만족했어요
 이미 유명한토너라 잘 알고 계실듯요😄
 대용량이라 마음에들구요
 끈적임없어 호불호없을 아이템입니다^^",0.9756
1072,"아토피 피부에 복합성 피부인데, 지금 거의 6통째 쓰고 있는중이에요!! 우선 자극없이 순해서 피부에 염증이나 여드름이 안나고 진정되는 효과는 확실히 있는것 같아요!!
 
 저녁에는 화장솜에 스킨을 듬뿍 묻혀서 팩처럼 사용하는데 오분정도 있다가 때면 피부도 촉촉하고 좋아요~~",0.1951
1073,"두번째 구매입니다. 남편이 사용하고 있는데 너무 만족하며 사용하고 있는 중이라 다 쓰면 또 구매할 예정입니다.
 제가 직접 사용해보니 완전 물 제형이라 끈적임은 1도 없이 산뜻한 느낌이였어요. 저는 건성이라 사용감이 건조했지만 남편은 지성이라 만족하는 거 같아요. 닦토 타입이라 모공관리, 각질관리, 피부결을 깨끗하게 정돈할 수 있어서 좋은 거 같아요^^",0.9027
1074,"피부가 아토피에 복합성 피부여서 잘 맞는 토너가 없었어용 ..! 독도토너는 저같이 예민한 피부에 진정효과도 있고 또 트러블도 올라오지 않아서 자극없이 순해요!!
 
 화장솜에 토너를 듬뿍 묻히고 5분정도 화장솜 팩을 해주면 피부가 촉촉해지고 팩 효과가 있어서 좋아요 <~~
 유분기가 올라오지 않아서 4계절 내내 쓰기 좋아요",0.9783
1075,"닦토로 유명한 독도토너로 500ml한병째 다쓰고 구매합니다 이번엔 +100ml에 할인까지 구성이 너무 좋아요 여행용으로 쓰라고 만들어진듯 평소 세안하고 얇은 화장솜에 촉촉히 적셔서 얼굴에 올려두면 일일 팩으로 사용하기 딱이에요 다른 제품들은 금방 수분?이 날아가서 더얼굴이 건조해지는 느낌이거든여 용량도 엄청나서 한반사면 3개월은 쓰는것 같습니다!
 마구마구 쓰기좋아요~~~ 여름겨울 다 써도 좋을것같아요",0.3544
1076,"독도토너는 뭐 완전추천이죠
 저는 250ml짜리? 썼다가 500짜리 샀어요!
 진짜자극없고 순하고 저는 이거 쓰고 촉촉하다는 생각 많이 했어요!!
 지금 사니까 100ml짜리도 주고 할인도 해서 진짜좋아요
 저는 이번꺼 다써도 이거 쓸거에요!",0.0089
1077,라운드랩 독도토너 한번 써보고 촉촉하고 순해서 재구매하러 갔다가 케이스가 비슷해서 로션을 구매했어요. 그래서 다시 토너를 구매하러 올리브영에 갔답니다. 화장솜에 충분히 적셔서 닦아내는 용도로 쓰거나 건조한 눈가나 볼부분에 잠깐 수분공급하는 팩으로도 쓰려고 넉넉한 양을 구매했어요. 주로 출근전에 사용합니다.,0.0471
1078,올영 입점되기 전에 화해에서 워낙 유명해서 써봤는데 생각나서 또 써봤어용❤️수익금의 일부도 좋은곳에 써서👏👏성분도 착하고 순해서 무난하게 썼던것 같아요!!한창 사춘기라서 여드름나는 동생한테 줬어용!! 진정은 잘 모르겠고 순라고 촉촉하도고는 하네용~!~! 좋으면 또 구매하겠슴당^^!,0.3601
1079,"입소문으로 구매한제품입니다
 써보고좋다고하길래 대용량으로주문해봤어요
 이번에행사해서 평상시보다 저렴하게 구매했어요
 만족합니다
 다른기초라인들도 써보고싶네요^^
 순한닦토로 쓰기좋아요~~건성피부에도잘맞아요~~",0.0039
1080,저번에 200미리를 써보고 괜찮았어서 마침 다 떨어졌고 대용량이 할인하길래 구매했어요 ㅎㅎ 저는 수부지라서 유분끼 있는 토너를 싫어하는데 이건 물같은 제형이라서 깔끔하니 좋았구요 피부에 남는 것 없이 닦토하기 좋아서 만족스러웠어요 ㅎㅎ 잘 흡수되고 잘 달라붙어서 스킨팩 하기에도 좋더라구요!! 성분도 좋아서 안심하고 사용할 수 있어요 ㅎㅎ 수부지이신 분들께 추천합니다!!,0.8339
1081,"닦아내는 토너로 추천템이더라구요 각질제거에도 좋고 화장잘먹게 해준다해서 구매했어요. 착한성분으로 구성되어 있고 용량도 든든해서 만족해요. 지금처럼 더울때 쓰기에 답답하지 않고 좋아요. .
 100미리 추가구성 귀여워요ㅋ",0.0041
1082,"좋은데는 이유가 있습니당
 피부타입
 지성에 좋아요
 피부고민
 보습에 좋아요
 자극도
 자극없이 순해요
 역시 좋다고하는데는 이유가 다 있어용 
 
 @좋은점
 일반적인 토너, 스킨과 다르게 점액있는 묽음이라서 신기했어요~ 오히려 이런 부분 덕에 수분감이 더 크게 닿는 느낌이었어요. 시원해서 여름에 사용하면 좋을 거 같아요~ 다음에는 로션과 크림도 써보려고요!
 
 @아쉬운점
 없다. 너무 없다. 짱짱",0.9809
1083,"데일리 각질토너로 유명해서, 전에도 한번 써봤는데 괜찮았어서 요번엔 대용량으로 구매했어요. 타 로드샵에서는 100미리 더주던데ㅋㅋㅋ 쿠폰 있길래 그냥 샀어요. 
 이토너는 각질토너라 하는데, 각질을 확 없애주는건 아니에요. 매일 써도 자극이 없을정도로 순해요. 피부 타입별로 다르겠지만 뾰루지도 잘나고 하는 피부인데 괜찮았어요.
 순한 닦토 찾으시면 써봐도 좋을 제품입니다",0.5655
1084,항상 구매해서 사용하는 독도 토너 ! 독도 로션과 같이 몇년째 꾸준히 사용중이에요. 항상 특별히 모난 것 없이 무던하게 사용하기 좋아서 쭉 쓰는 중인데 ㅇㅖ전에 비해서 할인 행사나 증정 행사를 많이 하는 편이라 더 좋아요 ㅎㅎ 아무래도 매일 사용하는 제품이다 보니 가격대가 그렇게 리즈너블하다고 할 수는 없지만 탈 없이 다른 제품 고를 필요없이 쭈욱 이 제품만 쓰는 저로서는 오히려 허튼 돈 쓰지 않고 쓸 수 있어서 좋습니당 ㅎㅎ 잦은 리뉴얼이나 큰 이슈가 없다면 앞으로도 쭉쭉 사용할 제품이라서 매번 구매할 때 쟁여 놓고 사용 중이에요 ! 처음엔 물 같은 타입이라 이게 피부에 어떤 작용을 하긴할까?했는데 막상 사용하다보면 저한테는 이만한 제품은 없는 것 같아요 ㅎㅎ 앞으로도 쭉 사용하고 싶은 인생템이에요 !! 잘 사용하겠습니다 ㅎㅎ,0.9666
1085,"제 피부는 우선 엄청난 지성에 여드름을 달고 사는 사람입니다. 그런데 우연히 오빠가 독도 스킨을 쓰고 피부가 말랑 매끈해진 걸 보고 저도 후다닥 달려가서 샀습니다.
 
 거두절미하고 장점을 말씀드리자면
 1. 대용량이다 : 요근래 본 스킨들은 다 쬐깐해서 화장솜이랑 같이 적셔서 쓰면 뻥 안치고 한 일주일이면 반 밖에 안 남던데 독도 스킨은 대용량이라 맘 편하게 쓰고 있습니다.
 
 2. 순하다 = 물같다 : 그냥 물 같아요. 점성도 끈적이는 것도 없이 그냥 얼굴에 물을 적시는 듯해서 순합니다.
 
 3. 취지가 좋다 : 이 제품을 사용하고 독도의 날과 독도에 대해 더 많이 관심을 가진 것 같습니다. 고맙습니다.
 
 단점이라고 하면, 너무 순해서 사실 효과가 있나 없나 하실분들도 있을 것 같습니다. 그래도 안 바르는 것 보다는 훨씬 나아서 사용하고 있습니다. 순해서 그냥 얼굴 마르지 않게 바르는 거라 생각하고 추가적으로 기능성 화장품을 첨가하면 더 좋을거라 생각합니다.",0.9662
1086,"닦토로 가볍게 사용하기 좋은 것 같아요
 자극없이 스킨케어하기 좋아요",0.0039
1087,"닦토+팩용으로 사용 할려고 쓰던거 재구매 했어요!!
 여름에는 독도가 최고:)",0.0037
1088,"저는 써봤던 토너중에 독도가 제일 좋은거같아요
 적당히 보습진정되고 순해서 무난하게 사용가능한거같아서
 만족합니다!",0.0046
