,review,yuyong
733,"1. 너무 촉촉해요
 약간의 광이 나면서 깊숙히 보습되는 느낌이에요
 저는 건조함 1도 싫어해서 오일에 섞어 바르는데
 바르고 반나절이 지나도 건조함이 없어요
 건성인 분들은 단독으로는 보습이 모자랄 수 있어 오일 조합 추천드려요
 
 2. 촉촉한거 말고는 다른 효과는 모르겠어요
 하지만 전 수분공급 기능만으로 아주 만족합니다
 유분기가 있는건 아니라 지성분들도 써도 될듯해요
 
 * 크림에 알갱이들이 있는데 체온에 완전 녹지는 않아서
  얼굴에 좁쌀처럼 몇개씩 붙어있어요.
  위에 화장할때 툭툭 털어주고 시작해요
 그래도 흡수는 잘돼서 화장이 밀리지 않아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9813
734,"민감성 피부인데 얼굴에 자꾸 여드름같은게 나서 맨날 피부과 가고 피부과 약먹고 그랬는데, 보니까 제가 보습을 충분히 안해서 그런것 같더라구요. 화해에서 찾아보니까 이제품은 모공막는 성분도 없고 좋아서 민감성인 제피부에는 딱인거 같아서 구매했습니다. 구매해서 진짜 듬뿍듬뿍 발랐거든여 근데 기름끼지도 않고 수분충전만 딱되서 너무 좋은거 같아요 진짜 이거 발림성도 좋고 쿨링감도 있고 일단 시어버터 성분이 없어서 너어어어무 좋았구요 모공막히는거 없는게 제일 좋은거 같아여 그래서 트러블이 확가라 앉았구 피부과약도 안먹게 되서 너무 좋아여 이거 꼭 써보세용 짱임니당
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9688
735,"순하고 보습에 좋은 제품!!
 바르면 알갱이들이 체온에 녹으면서 잘 발리고
 윤광 생겨요.
 듬뿍 발라도 금새 흡수되서 좋았구요
 저는 지금 아주 건조한 겨울시즌이라 호호바오일과 섞어서
 바르고 있는데 하루종일 건조함은 못느껴요.
 
 화장품 듬뿍듬뿍 쓰는 저에게 딱!!인 제품이에요
 보통50ml인데 80ml로 듬뿍듬뿍 쓰면 딱 한달용량 ㅋㅋㅋ
 할인까지해서 착한 가격에 잘 사용하고 있어요
 
 20ml 짜리 미니는 출장,여행용으로,평소 파우치 안에 
 넣고다니기 좋은 사이즈로 너무 좋아요
 샘플 안쓰는 저는 매번 다른통에 옮겨담고 했었는데 
 이 사이즈는 사려고 해도 없잖아요?
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.983
736,"인체 여드름 피부 적합성 평가시험에서
 안면피지개선
 피부 유수분 조절
 블랙헤드 화이트헤드 개선
 피부 속 건조 개선의 결과가 나왔다고 합니다 
 우유빛깔의 크림에 작은 알갱이가 있는데요
 콜라겐 수분 캡슐이라고 하네요
 굉장히 부드럽게 잘 발립니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.8414
737,"꾸준히 사용하는 제품 중 하나에요 !
 발림이나 텍스쳐가 좋아서 바를 때마다 양이 달라도 흡수력도 좋고 잔여물이 남지 않아서 매우 만족하고 있어요 ! 뭐 이미 성분도 화해나 입 소문으로 좋다는 건 다 알고 있는 제품이고, 제품력도 워낙 좋다 보니 두말하면 입만 아플 정도네요 !
 전 구달 청귤 세럼이랑 레이어링해서 사용하는데 구달 청귤 세럼을 발르고 살짝 남아 있는 끈적임을 라운드랩 자작나무 수분크림으로 잡아줘서 완전 애용하고 있어요 ! 가벼운 텍스쳐라 데일리용으로 리치한 크림 사용하기 애매할 때 사용하기에 좋아요 ! 
 이번에 1 + 1 기획 세트에 수분패드까지 덤으로 구성되어 있어서 안 그래도 사용중이던 자작나무 수분크림 다 써가는데 냅다 구매했습니다 ! 다음 구매할 때 또 리뷰 쓰러 오겠습니다 ! 오래오래 판매 해주세요 !",0.9772
738,"제형이 엄청 신기해요! 약간 푸딩같이 쫀쫀하면서 탱글탱글한??느낌이에요! 
 바르기 전에 제형만 봐도 엄청 수분이 가득한 게 느껴져요ㅎ
 또 발림성도 좋고 무거운 느낌이 아니라 아침, 저녁으로 다 사용할 수 있을 거 같네요ㅎ 
 사용하기 전에는 너무 가벼워서 너무 빨리 흡수돼서 없어지면 어떡하나 했는데 실제로 발라보시면 제형이 수분90% 로션같은 유분끼?10% 정도라서 촉촉함이 오랫동안 지속돼요ㅎㅎ
 처음엔 몰랐는데 자세히 보니 수분알갱이 같은게 있어서 이게 챱챱 발라줄 때 알갱이가 터지면서 수분이 더 충전되는 기분이에요ㅎ
 예전부터 써보고 싶었던 제품이였는데 이번에 올영에서만 원플원 기획상품에다가 할인도 좀 더 해줘서 엄청 저렴한 가격으로 좋은 제품 구매한 거 같아서 기분 좋아요ㅠㅠㅜ
 다시는 이런 구성 없을 거 같아서 세일 끝나기 전에 쟁여놓아야겠네용ㅎㅎㅎ
 #라운드랩 #올리브영 #수분크림",0.9777
739,"예전에 독도 토너 때문에 트러블이 심하게 일어나서
 라운드랩 제품은 쳐다보지도 않았는데, 
 이번에 1+1 기획 상품이 나왔길래
 반신반의하면서 구매한 제품이에요.
 (나중에 알아보니 독도토너에 들어있는 각질제거 성분이
 제 피부에 맞지 않았던 모양이더라구요.)
 
 자작나무 수분크림은 보습과 진정에 초점을 맞춘
 순한 제품이다보니 민감한 제 피부에도 딱이었어요!
 특히 가벼우면서도 얼굴에 보습감을 충분히
 공급해주는 느낌이 너무 좋아서 살짝 놀랐습니다..
 사실 저 같은 민감수부지 피부들은 계절마다
 수분크림을 다르게 써야하는게 현실인데
 이 제품은 극건조한 겨울을 제외하면 모든 계절에
 사용할 수 있는 사용감과 보습감이라고 생각해요!
 
 단점을 꼽기에도 애매할 정도로 무난하게 괜찮은 제품이고
 사용해서 엄청나게 피부가 좋아진다라는 느낌은 없지만
 누구나 사용해도 적당히 괜찮은 느낌이에요.
 
 저는 여러가지 제품을 써보고 싶어하는 편이라서
 재구매 의사가 있냐고 물어보면 재구매를 하기엔
 극도로 무난한 제품이라 없다라고 말하겠지만
 하나에 정착해서 쭈욱 사용하고 싶으신 분들이라면
 더도말고 덜도말고 좋은 제품인 것 같습니다!
 자작나무크림 라운드랩크림 수부지수분크림",0.9747
740,"여름에 쓰기 딱 ! 좋은 수분크림😁
 
 여름에 수분크림 쓰기 부담스러우실거 알아요..ㅠㅠ 저도 그렇습니다.. 저는 수부지 타입이라 크림타입보다는 가벼운 제형으로 보습을 채우고 있었어요
 
 가벼운 제형으로 아무리 발라도 기름이 많이 나서 스트레스 받다가 우연히 이 제품을 사용해봤는데 오히려 기름이 안생기더라구요 그래서 바로 구매했습니다. 
 
 라운드랩 제품들은 정말 다 순한거 같아서 트러블이 생길까 걱정을 안하고 샀어요 발림성도 굉장히 좋고 무겁다는 느낌이 전혀 안들었어요 !!
 
 저같이 피부가 수부지 타입이신 분들 크림쓰기 부담스러운거 알지만 이 제품 사용하면서 유수분 밸런스 맞춰주시면 오히려 기름이 안생기고 메이크업이 더 잘 먹는 신기한 현상을 보실 수 있으실 거에요 !! 지금른 1+1 기획에 할인까지 하니까 구매 추천드려요
 수부지 수부지수분크림 가벼운수분크림",0.9847
741,"코 이마는 지성이지만 볼은 건조한 피부입니다. 아침에 수분크림 바르고 출근하고 퇴근할 때쯤 돼면.. 이마랑 코는 안그런데 볼은 너무 건조한게 느껴져요..건조한 피부엔 비추입니당.. 수분크림 정착하고 싶은데..이제품도 정착할수가없네여..
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.7507
742,배송도 빠르고 믿고 쓰는 라운드랩 입니다 ㅎㅎㅎ 이번엔 자작나무 ㅋ 림으로 구매해써용,0.0031
743,"쿨링감이 좋은데 저는 수분 캡슐이라고 해야되나 들어있는 알갱이가 잘 안 녹아서 불편했어요. 나중에 거울 보면 투명한 알갱이가 피부에 남아있을 때도 있고 잘 흡수를 시키지 않으면 좀 밀려요. 그리고 화장 전에 사용하는 건 비추해요. 베이스 바를 때 알갱이도 같이 발견할 수 있는...
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0052
744,"이거 정말 제 인생템이에요. 수부지 민감성 좁쌀여드름쟁이인 저는 수많은 크림을 써봤지만 나아지지 않았는데 이거 쓰고 좋아졌어요. 처음 몇일은 새로운 여드름이 나지 않는다는 거에 만족했지만 기존 여드름이 사라지진 않아서 “역시 너도 똑같은 크림이구나..” 생각하고 일주일을 써봤더니 웬걸 이마에 좁쌀이 점점 없어지는거에요!! “ 오엠쥐 꾸준히 바르면 제발 다 사라져라”하는 마음으로 열심히 써보니 정말 여드름이 줄어들고 피부결이 매끈 보드러워졌어요. 이거 비싸서 고민했지만 세일해서 샀는데 세일할때 무조건 쟁여놉니다!!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9838
745,"라운드랩이 기초제품으로 유명하다해서 써봤는데 만족합니다ㅎㅎ 복합성인 제 피부에 괜찮은 수분크림이었어요
 ➡️수분감: 적당히 촉촉하고 보습력있어요. 유분감이 아예 없는 건 아닌데 수분감이 훨씬 더 많이 느껴지는 제품이에요
 ➡️사용감: 엄청 꾸덕하지도 묽지도 않아서 바르기 편했습니다. 바르자마자 쿨링감이 느껴지는 산뜩한 제형입니다~
 ➡️사용법: 수분 알갱이가 있는데 거슬릴 정도는 아니어서 도포하고 톡톡 두드려주시면 되요:)
 ➡️추천피부타입: 겨울에 건성분들께는 이 제품만으로는 좀 부족할수도 있어요. 복합성, 수부지, 지성피부분들께 추천드려요~
 구매하시는데 도움됬으면 좋겠습니다ㅎㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9718
746,"디렉터파이님의 추천을 받고 구매 해봤어요
 이전에도 추천 받은템인 닥터지 수분크림 썼었는데
 트러블없이 괜찮았거든요
 여러개 추천 받은거 중에 맞는걸 찾고 싶어서 이번엔 
 라운드랩꺼 사봤어요
 닥터지는 부드럽고 묽은 제형이라면
 라운드랩은 닥터지 보다는 되직하고 꾸덕한 제형이네요
 그래서 그런지 흡수가 바로 되는 느낌이 들어요
 닥터지는 흡수를 시켜주는데 시간이 좀 필요 하구요
 향은 둘다 무향이라서 자극 없어 좋아요
 제 피부가 꾀나 민감한 피분데 둘다 트러블은 없어요
 제형과 빠른 흡수를 따지면 라운드랩 승
 보습력도 나쁘지 않네요
 예전엔 막 비싸고 해외 브랜드 사용 하고 그랬는데 요즘은 우리나라도 너무 잘 나오니 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9818
747,"여드름이 나는 학생의 지성피부에 스킨다음에 바를
 수분크림 그리고 뻑뻑한 무기자차와 섞어서 바를 수분크림 이 두가지를 만족시킬 제품을 찾기 시작했습니다 쓰던 알로에겔은 수분차단능력과 보습력에서 살짝 아쉬웠고 갖고있던 수분크림은 유분기를 살짝 덜어냈으면 싶었거든요
 그러다가 매장에서 알게된 비욘드 수분크림을 사게됐지만
 이건또 과한 유분때문에 좁쌀이 올라오더라구요 
 그러다 보게된 이 제품의 알갱이가 잘 녹지않는다는 후기를 무시해도될만큼 좋은지 확신이 없던차에 유튜버 유**의 영상을 보고 이거다 싶어서 매장에서 테스트해보고 바로 샀습니다
 자타입이면서 뚜껑이 너무 뻑뻑해 짤주머니를 이용해
 튜브용기에 옮겨닮는 수고를 해야했지만 잘 쓰고있습니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9788
748,"무난 그자체 수분크림 
 무겁지 않아서 지성분들도 사용하면 좋을거 같아요 가격만 조금 저렴했으면 꾸준히 구매할거 같아요",0.0025
749,되게 부드럽고 하얀색입니다 유튜버 추천에 있길래 뭐쓰지 하다가 사봤는데 꽤 괜찮아요 근데 바를때마다 조만한 알갱이 있는것 같응데 조금 굳은건가요,0.0035
750,이때까지 자잘한 알갱이가 있는 폼이나 크림을 몇 번 사용해보긴 했는데 이 제품은 정착하기 쪼금 힘드네요ㅠㅠ 바르고 나서의 마무리감이 깔끔하지 않고 자꾸 손이랑 얼굴 끝 부분에서 알갱이가 묻어나와요.. 휘뚜루마뚜루 빠르게 바를 수 있는 제품은 아닌 것 같아요ㅠㅠ 제품 자체는 좋은데 저한테는 이 점이 너무 치명적인 단점..ㅜㅜ,0.0105
751,"좋아요 수분 팡팡 순하고 순해요 산뜻합니다 여름엔 조금 그래용 크림이라!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.1079
752,"자극없이 순합니다 보습용으로 쓰기 좋습니다~~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0035
753,"수부지타입이라 끈적이는 수분크림은 여름에는
 최악인지라 자작나무수분크림은 여름에는
 최애템입니다
 끈적이지 않아 촉촉하네요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.3717
754,"수분부족형지성에게 찰떡이에요! 히알루론산 알갱이가 들어있어서 알갱이가 터지면 수분감이 더 강해져요. 처음에는 이거 때문에 바르는데 오래 걸리고 조금 신경쓰였는데 익숙해지니까 넘 좋네유 .. 브랜드 세일 때 사서 써보고 넘 좋아서 6월 세일 끝나기 전에 얼른 하나 더 쟁였어요...♡ 겨울철 건조해지기 전까지 내내 잘 쓸 것 같아요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9804
755,"저는 중성인데 수분감은 잘 못느꼈지만 생각보다 가볍고 순해서 잘 바르고 있어요. 밤에는 두번 레이어링 해주는데 그래도 수분감은 잘 못느끼겠어요 그냥 가볍게 음 로션보다 좀 더 크리미한 느낌이에요 제겐! 수분 부족 복합성에겐 쪼오끔 수분감이 부족할 것 같고 지성에겐 좋을 것 같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9482
756,"지복합이 여름에 사용하기 좋아요
 다만 여름이라도 전단계 세럼이나 앰플을
 충분히 사용해야 당김이 적어요~
 여름 외 다른계절에는 크림다음단계에 
 영양크림을 덧발라야할것같아요~ 
 여름엔 시원한상태에서 진정효과 있을것같아요~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.973
757,"순하게 데일리로 바르기 좋은 수분크림이에요
 가벼운 편이고 아침에 이거 바르고 화장해도 화장 안무너지고 좋아용
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.2638
758,"수부지피부에 가끔 피부에 여드름 한두개씩 올라오는
 복합성 피부입니다..
 이 제품은 디렉터 파이님 영상보고 구매했어요.
 
 기존에 사용하던 닥터지 블레미쉬 수분크림은 너무 가볍고 금방 날아가는 느낌이라 다른 재품을 찾다가 구매했는데, 얘도 가벼운 제형인 것 같아요.
 
 수분감은 솔직히 잘 모르겠어요. 그냥 발랐을 때, 건조하지는 않아요.
 
 흡수는 잘 되는 것 같아요.
 가끔 닥터지 수분크림 쓰고 나면 밀릴 때 있었는데,
 얘는 밀리는 것 같지는 않아요.
 
 여름용으로 쓰기 적당한 것 같아요.
 겨울에는 좀 더 무거운 제형의 수분크림 써야 할 것 같습니다.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9773
759,"리뷰가 너무 좋아서 믿고 구매했습니다 냄새도 무향이고 좋은거 같아요 수부지에 좋은거 같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0045
760,"완전 마음에 듭니다- ㅎㅎ 이제 수분크림 이것만 살래요!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0068
761,"기존에 닥터* 초록색 수분크림을 썼었는데 그거보다 이 크림이 건성인 분들께 더 적합한 것 같아요!
 보습력도 좋고 성분도 착해서 부담없이 바를 수 있고요
 보습력이 좋은데 그렇다고 무겁지는 않아서 여름에 사용하기에도 부담없을 것 같아요 !
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9782
762,"뭔가 알겡이가 있어서 화장 전에 사용하기는 밀리는데 평상시에 저녁에 사용하기는 매우 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0051
763,"수분충전에 좋아요!! 
 알갱이가 있는데 피부에 자극은 없어요.
 대신 알갱이를 잘 녹여주지 않으면 몇 개씩 얼굴에 떠(?)다녀요^^; 그리고 양조절 못하면 밀릴거 같긴 한데 수분감 충분하니까 만족합니다!!
 저녁에 잘때 듬뿍 바르고 잡니다!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.4122
764,"아직 사용전인데요
 수분크림으로좋다는얘기많이듣고 구매했어요 기대됩니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0047
765,"피부 타입이 초초초악건성에 민감성 피부에요.
 건조하다고 해서 유분이 많은 제품을 선호 하지는 않아요.
 워낙 인기 있는 제품이라 리뷰 보고 선택한 제품이에요.
 초크초크하니 발림성 좋구요, 겉도는 느낌 없이 금방 잘 스며들어요. 단독으로 사용하기에 요즘 날씨에는 당기는 느낌이 있어서 토너+앰플+로션+수분크림 2번 정도 레이어링 후, 오일로 살짝 마무리 해주면 좋아요.
 마스크 때문에 트러블이 났는데 진정에도 좋은 것 같아요.
 빨리 날씨가 풀려서 따뜻해지면 봄이나
 여름에 특히 더 자주 사용할 제품으로 추천합니다.
 오늘드림 총알배송 감사합니다.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9798
766,"자작나무 너무 순하고 착하고 
 이거 하고 자고 일어나면 피부 보들보들해요 ㅎㅎ
 넘 좋습니다 피부 건조하지두 않구 ㅎㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.289
767,"수분크림 필요해서 행사증정있길래 엄마랑 하나씩 나누려고 사봤어요 순하고 흡수력이 좋아요 향도 없는게 좋구요 그런데 캡슐이라는 작은 알갱이가 눈에띠게 겉돌아서 계속 만져줘야하는 번거로움이 있네요 그냥 그런 수분크림이라는 느낌외에는 없네요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.6625
768,"젤형 좀 푸릇빛도는 시원한 느낌 좋아요. 발림성 흡수력도 좋은데. 캡술이 잘 녹지않아 떠돌아다니게 않좋아요. 수분혁 지속력 크리니크보다는 약해요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.1652
769,"2통 다 쓰고 또 구매했어요 ㅎㅎ
 엄청 순하고~ 수분크림의 기본을 하는 제품?
 유분기는 거의 없어서 악건성분들은 어떨지 모르겠는데
 저는 수부지 피부라 딱 적당히 쓸만하더라고요
 앞으로도 계속 쓸 생각이에여!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.37
770,"이 라인으로 화장품 다 바꾸고있어요
 완전 피부에 촉촉하게 잘발려요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.0052
771,"피부타입 - 수부지, 민감성 
 
 건성인 분들이 쓰기에는 부족하다고 느낄 수 있을거같아요 . 수부지 피부인 저한텐 딱이었어요 
 마무리감 산뜻해서 끈적이는것도 없고 수분감은 채워주고 너무 마음에 들어요. 
 어제 바르고 오늘 아침에 상태 보니까 들뜬것도 하나도 없고 간만에 수분크림 마음에 드는거 찾았네요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9814
772,"기본템인가 싶지만 지금처럼 마스크 쓰는 기간에는 확실히 기능을 하는 제품! 가볍지만 수분은 가득!! 아침에 이거 없이 화장 못해요. 더 안 사야지 했는데 결국 다시 구매ㅋㅋ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.3573
773,"일단 복합성인데 뭐 트러블이 나지도 않고 무난하게 좋았어요!! 그리고 크림 속에 알갱이? 같은 뭐가 들어있는데 잘 안 터져서 외출용으로 사용하기에는 쫌 그래요.. 이게 얼굴에 붙어있거든요;;;;; 그래서 밤에 수분크림으로 듬북 바르고 자요!!
  전에 군대피엑스 크림으로 불리는 닥터지 수분크림을 사용했었는데, 차이점을 말해보자면.. 닥터지가 좀 더 가벼운? 느낌이에요!!! 이 라운드랩 크림이 수분감은 더 좋아요!!
  그리고 가격적인 면에서 말해보자면.. 닥터지 크림은 피엑스에서 잘은 모르지만 한 6천원 정도 하는 거로 알고 있거든요?? 근데 이 자작나무 크림은 원쁠원 한다고 하면 하나에 1만 5천원 정도잖아요?? 그러면.. 저는 피엑스에서 파는 닥터지 크림 쓸 것 같아요ㅠㅠ 이것도 좋긴 하지만 트러블이 없어진다던가.. 그런 효과는 못 느껴서... 네..ㅠㅠ 무튼 둘 다 수분크림으로는 괜찮아요!!",0.9691
774,"유명 메이크업 아티스트분께서 유튜브영상으로 이거 추천하시길래 원래 쓰던 크림도 다 떨어져 가기도 하고 사용감이 궁금해서 한 번 구매해봤습니다. 그분이 추천하신대로 건성분들보다는 중복합~지성이신 분들한테 훨씬 잘 맞을것 같아요. 리치한 느낌은 아니라서 산뜻하게 사용가능합니다. 그렇다고 해서 쉽게 건조해지지는 않고 지성분들은 에센스랑 토너 사용한 후에 이 크림만 바르고 자도 문제 없을것 같아요! 근데 히알루론산 캡슐..?이 들어있는데 이게 잘 안터져요ㅠㅠ처음에는 바르고 좀 있다보면 얼굴 열감에 의해서 녹겠지~생각했는데 안녹더라구요ㅠㅠㅠ혹시 관계자 분들 보고계시다면 캡슐 잘 터지게 리뉴얼 좀 해주세요ㅠㅠ그것 말고는 다 맘에 듭니다!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9771
775,"배송 받고나서 밤에 세안하고 바로 써보았습니다. 처음에 손에 짜보았을 때는 그냥 일반적인 수분크림과 같은 제형으로 보았는데 투명한 알갱이가 들어있더라구요 이 제품을 구매하기전에 다른 분들의 리뷰를 보았는데 알갱이가 잘 안터진다고 하신 분들이 계셨는데 사실입니다..ㅋㅋ 얼굴에 크림을 바를때 비비면서 바르면 터지기는 하는데 톡톡 두드렸을 때는 꼭 마지막에 알갱이가 남아있어요 근데 저는 사용에 불편감은 없어서 그냥 신경 안썼습니다. 제형은 꾸덕한 제형이 아니고 가벼운 제형이라 사용감이 좋았고 흡수도 잘 되어써 이후 다음 단계에 밀린다는 느낌은 받은 적이 없었어요! 수분감도 매우 만족스러웠고 산뜻함도 좋았습니다. 수분크림이어도 마지막에 기름져 보이는 제품도 있는데 이 제품은 기름져 보이지도 않았고 마무리도 깔끔했습니다. 마음에 드는 제품이라 이번 꺼 다 쓰면 다음에도 살려구요. 이 수분크림 추런드려요!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",0.9693
